count_sensitive_files,has_high_sensitivity,max_file_confidence,avg_sensitivity_score,num_open_ports,has_web_port,num_high_ports,is_admin,interesting_env_keys,last_action,action_label
0,0,0.0763,0.0763,0,0,0,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.1047,0.1047,1,0,1,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.0413,0.0413,1,0,0,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.0212,0.0212,2,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0226,0.0226,1,1,1,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0577,0.0577,2,1,2,1,3,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.1129,0.1129,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
4,0,0.8935,0.7809,3,0,3,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.0629,0.0629,0,0,0,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.0043,0.0043,0,0,0,0,1,SIM_READ_ENV,SIM_NO_OP
0,0,0.0712,0.0712,1,0,1,1,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0613,0.0613,3,0,2,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.2479,0.2479,4,0,4,0,1,SIM_READ_ENV,SIM_NO_OP
1,0,0.8817,0.7634,1,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
2,0,0.608,0.6754,2,0,2,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.0432,0.0432,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.0303,0.0303,1,1,1,0,1,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.004,0.004,1,0,1,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
6,1,0.9833,0.6134,5,1,5,0,0,SIM_READ_ENV,SIM_READ_FILE
0,0,0.1823,0.1823,1,0,1,0,1,SIM_READ_FILE,SIM_READ_ENV
2,0,0.7565,0.7972,2,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
4,1,0.9849,0.4075,2,0,1,0,0,SIM_NO_OP,SIM_READ_FILE
9,1,0.946,0.6078,4,0,4,0,1,SIM_NO_OP,SIM_READ_FILE
4,1,0.9415,0.742,2,1,1,0,1,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0875,0.0875,2,0,2,0,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.0136,0.0136,0,0,0,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0045,0.0045,1,1,0,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
1,0,0.8093,0.6614,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
10,0,0.8744,0.5434,1,1,1,0,0,SIM_NO_OP,SIM_LIST_PROCESSES
3,1,0.9546,0.6784,2,0,1,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
2,1,0.9755,0.7869,0,0,0,0,0,SIM_NO_OP,SIM_READ_FILE
0,0,0.2013,0.2013,1,0,1,0,1,SIM_READ_FILE,SIM_READ_ENV
1,1,0.9214,0.4431,2,0,1,0,1,SIM_NO_OP,SIM_READ_FILE
0,0,0.248,0.248,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.1169,0.1169,1,1,1,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.2703,0.2703,3,0,3,0,2,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.0799,0.0799,2,1,2,0,1,SIM_NO_OP,SIM_SCAN_PORT
2,1,0.9871,0.7075,3,0,2,0,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.0036,0.0036,0,0,0,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.204,0.204,3,1,2,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.114,0.114,2,0,2,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
2,1,0.9428,0.872,3,0,3,0,1,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0,0.0,5,0,5,0,1,SIM_SCAN_PORT,SIM_SCAN_PORT
6,1,0.9377,0.9687,2,0,2,0,1,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0278,0.0278,2,0,1,0,1,SIM_READ_FILE,SIM_READ_ENV
7,1,0.9584,0.7509,1,0,1,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.0335,0.0335,1,0,1,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.0534,0.0534,3,1,3,0,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.1349,0.1349,4,1,4,0,0,SIM_SCAN_PORT,SIM_NO_OP
1,0,0.6809,0.7192,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.3419,0.3419,2,0,1,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0295,0.0295,3,0,1,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.3006,0.3006,2,0,2,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
2,1,0.9823,0.9792,3,0,3,0,0,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0265,0.0265,0,0,0,0,0,SIM_READ_FILE,SIM_NO_OP
8,1,0.9708,0.752,0,1,0,0,2,SIM_NO_OP,SIM_READ_FILE
0,0,0.0376,0.0376,2,1,1,0,0,SIM_READ_ENV,SIM_SCAN_PORT
5,0,0.8177,0.8277,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.0176,0.0176,2,0,2,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.0688,0.0688,0,1,0,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.061,0.061,3,0,3,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.0076,0.0076,2,0,2,0,0,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.0061,0.0061,2,0,0,0,2,SIM_SCAN_PORT,SIM_NO_OP
7,0,0.5828,0.7701,2,0,1,1,3,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.0475,0.0475,2,0,1,1,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.0307,0.0307,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.0152,0.0152,3,0,3,0,1,SIM_READ_FILE,SIM_NO_OP
0,0,0.1915,0.1915,1,0,1,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.0999,0.0999,1,1,1,0,1,SIM_READ_FILE,SIM_NO_OP
0,0,0.0126,0.0126,2,0,2,0,0,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0595,0.0595,3,0,3,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
1,0,0.7823,0.8172,5,0,4,0,1,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
1,1,0.9475,0.7644,0,0,0,0,0,SIM_NO_OP,SIM_READ_FILE
0,0,0.0146,0.0146,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.2479,0.2479,4,0,4,0,1,SIM_READ_ENV,SIM_NO_OP
3,1,0.947,0.8826,3,0,3,0,0,SIM_READ_FILE,SIM_READ_FILE
0,0,0.1857,0.1857,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
1,1,0.9671,0.5927,2,1,2,0,0,SIM_READ_FILE,SIM_READ_FILE
0,0,0.0684,0.0684,0,1,0,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0168,0.0168,4,1,3,0,1,SIM_NO_OP,SIM_NO_OP
0,0,0.0334,0.0334,3,1,2,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.1359,0.1359,0,1,0,0,1,SIM_READ_FILE,SIM_NO_OP
0,0,0.118,0.118,4,1,4,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.0301,0.0301,6,0,6,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.1987,0.1987,0,0,0,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.0207,0.0207,3,0,3,0,2,SIM_NO_OP,SIM_READ_ENV
3,1,0.9434,0.9091,3,0,2,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0031,0.0031,2,1,2,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0218,0.0218,1,0,1,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
0,0,0.0043,0.0043,0,0,0,0,1,SIM_SCAN_PORT,SIM_NO_OP
9,1,0.9923,0.8415,3,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.247,0.247,3,0,1,1,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.0503,0.0503,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.036,0.036,2,0,0,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.0244,0.0244,2,0,2,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0181,0.0181,2,0,1,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0943,0.0943,1,0,1,1,1,SIM_NO_OP,SIM_LIST_PROCESSES
2,1,0.9525,0.6266,0,0,0,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0735,0.0735,3,1,2,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
3,0,0.8927,0.891,1,0,1,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
6,0,0.6462,0.5273,4,0,3,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.4513,0.4513,2,1,2,0,1,SIM_NO_OP,SIM_NO_OP
0,0,0.0625,0.0625,5,1,5,1,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
11,1,0.9828,0.8537,1,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.0288,0.0288,1,0,1,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.0679,0.0679,0,1,0,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0711,0.0711,2,0,2,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0129,0.0129,0,0,0,0,1,SIM_READ_FILE,SIM_READ_ENV
0,0,0.0048,0.0048,2,0,2,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.0077,0.0077,0,0,0,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.3765,0.3765,2,1,2,0,0,SIM_READ_ENV,SIM_NO_OP
8,1,0.9076,0.8616,3,0,2,0,1,SIM_SCAN_PORT,SIM_READ_FILE
2,1,0.9829,0.8293,1,0,1,0,1,SIM_NO_OP,SIM_READ_FILE
0,0,0.0048,0.0048,0,1,0,0,2,SIM_READ_FILE,SIM_NO_OP
1,0,0.6387,0.401,1,0,1,0,1,SIM_READ_ENV,SIM_READ_ENV
2,1,0.949,0.9104,1,0,1,0,0,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0604,0.0604,3,1,3,0,2,SIM_SCAN_PORT,SIM_SCAN_PORT
1,1,0.966,0.8722,1,0,1,0,0,SIM_NO_OP,SIM_READ_FILE
0,0,0.0244,0.0244,3,1,2,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
10,1,0.9642,0.65,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0002,0.0002,3,1,3,0,1,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0892,0.0892,0,1,0,0,0,SIM_SCAN_PORT,SIM_READ_FILE
1,1,0.9867,0.7471,4,1,4,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.1107,0.1107,3,0,3,1,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.0746,0.0746,0,0,0,0,1,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0256,0.0256,0,0,0,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.182,0.182,2,0,2,0,2,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
0,0,0.0908,0.0908,4,0,4,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.0103,0.0103,3,0,3,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.1342,0.1342,3,1,3,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0178,0.0178,4,1,4,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.0178,0.0178,1,0,0,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
4,1,0.9639,0.6563,2,0,2,0,0,SIM_READ_ENV,SIM_READ_FILE
0,0,0.0515,0.0515,6,0,5,0,1,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.035,0.035,2,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0371,0.0371,2,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
0,0,0.191,0.191,0,0,0,0,0,SIM_READ_ENV,SIM_SCAN_PORT
0,0,0.0081,0.0081,4,0,3,1,2,SIM_NO_OP,SIM_LIST_PROCESSES
4,1,0.984,0.805,5,0,5,1,1,SIM_NO_OP,SIM_READ_FILE
0,0,0.0115,0.0115,3,0,3,0,2,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.067,0.067,4,1,2,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.1071,0.1071,2,0,0,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0285,0.0285,1,0,1,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.1399,0.1399,2,0,1,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.033,0.033,1,1,0,0,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.1122,0.1122,0,0,0,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.0212,0.0212,2,0,0,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
4,1,0.9266,0.6652,5,1,4,0,1,SIM_LIST_PROCESSES,SIM_READ_FILE
5,0,0.8817,0.5629,1,1,1,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.021,0.021,0,0,0,0,2,SIM_NO_OP,SIM_READ_ENV
8,1,0.9137,0.8207,4,1,2,1,2,SIM_NO_OP,SIM_READ_FILE
1,1,0.9098,0.8145,3,0,2,0,1,SIM_COLLECT_TELEMETRY,SIM_NO_OP
2,1,0.906,0.7946,0,0,0,0,0,SIM_NO_OP,SIM_READ_FILE
0,0,0.012,0.012,2,1,2,0,1,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.1349,0.1349,4,1,4,0,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.2204,0.2204,2,1,2,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.023,0.023,2,0,2,1,2,SIM_NO_OP,SIM_LIST_PROCESSES
2,1,0.9803,0.962,2,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.0444,0.0444,8,1,7,0,2,SIM_READ_FILE,SIM_NO_OP
0,0,0.1164,0.1164,4,1,2,1,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.146,0.146,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0724,0.0724,3,0,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
5,1,0.9772,0.9968,2,1,1,0,0,SIM_READ_FILE,SIM_READ_FILE
0,0,0.0169,0.0169,2,0,1,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0466,0.0466,1,0,1,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0273,0.0273,1,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
1,1,0.9921,0.7215,1,0,1,0,0,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.1774,0.1774,2,0,2,0,1,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.1712,0.1712,4,1,3,0,2,SIM_SCAN_PORT,SIM_SCAN_PORT
3,1,0.9275,0.8494,4,1,3,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.2023,0.2023,4,0,4,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.0005,0.0005,4,0,4,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.117,0.117,1,1,1,0,1,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.0056,0.0056,1,0,1,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.0201,0.0201,2,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
1,1,0.9073,0.8495,1,0,1,0,2,SIM_NO_OP,SIM_READ_FILE
0,0,0.189,0.189,3,0,3,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.0197,0.0197,3,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.2925,0.2925,2,1,1,0,1,SIM_READ_ENV,SIM_NO_OP
0,0,0.0144,0.0144,0,1,0,1,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
0,0,0.1704,0.1704,5,1,2,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
0,0,0.0559,0.0559,1,0,1,0,1,SIM_COLLECT_TELEMETRY,SIM_READ_ENV
0,0,0.0477,0.0477,2,0,2,1,1,SIM_COLLECT_TELEMETRY,SIM_LIST_PROCESSES
2,0,0.7743,0.9229,1,0,1,1,1,SIM_SCAN_PORT,SIM_LIST_PROCESSES
0,0,0.1341,0.1341,4,0,3,0,0,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
7,0,0.5912,0.8176,0,0,0,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
3,1,0.9978,0.5988,1,0,1,0,3,SIM_NO_OP,SIM_NO_OP
0,0,0.1052,0.1052,0,0,0,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.01,0.01,2,0,2,0,0,SIM_NO_OP,SIM_NO_OP
3,1,0.9049,0.9779,3,1,3,1,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.0007,0.0007,3,1,2,1,0,SIM_READ_FILE,SIM_NO_OP
0,0,0.0585,0.0585,1,0,1,0,2,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.0098,0.0098,2,0,2,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.1257,0.1257,2,0,2,0,1,SIM_NO_OP,SIM_READ_ENV
0,0,0.0043,0.0043,2,1,2,0,2,SIM_LIST_PROCESSES,SIM_NO_OP
0,0,0.0468,0.0468,0,1,0,0,0,SIM_READ_ENV,SIM_LIST_PROCESSES
5,0,0.8516,0.8105,2,0,2,0,0,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.0646,0.0646,0,0,0,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
1,0,0.7073,0.7149,2,0,1,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.099,0.099,2,0,2,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.0478,0.0478,0,0,0,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0282,0.0282,2,0,2,0,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.1811,0.1811,1,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
0,0,0.0904,0.0904,1,0,1,0,1,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.135,0.135,3,0,2,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0326,0.0326,0,0,0,0,1,SIM_NO_OP,SIM_READ_ENV
4,1,0.934,0.5854,5,1,4,0,0,SIM_NO_OP,SIM_READ_FILE
0,0,0.1354,0.1354,1,0,0,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.1761,0.1761,4,0,2,0,3,SIM_READ_FILE,SIM_NO_OP
0,0,0.0722,0.0722,3,0,2,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.1298,0.1298,2,1,2,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.0041,0.0041,2,0,1,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.0179,0.0179,3,0,3,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
0,0,0.107,0.107,0,0,0,0,2,SIM_NO_OP,SIM_READ_ENV
0,0,0.3021,0.3021,6,0,5,0,0,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.0463,0.0463,0,0,0,0,1,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.1513,0.1513,4,0,3,0,0,SIM_NO_OP,SIM_SCAN_PORT
1,1,0.9784,0.8981,5,0,4,0,2,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0422,0.0422,0,1,0,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
1,1,0.9343,0.896,0,1,0,0,1,SIM_READ_ENV,SIM_READ_FILE
5,1,0.9713,0.6114,1,0,1,0,1,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.0332,0.0332,0,1,0,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0516,0.0516,0,1,0,0,1,SIM_READ_FILE,SIM_SCAN_PORT
0,0,0.0316,0.0316,3,0,2,1,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.1945,0.1945,1,0,0,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
7,1,0.9923,0.8364,2,0,2,1,0,SIM_LIST_PROCESSES,SIM_NO_OP
1,1,0.998,0.4344,3,0,2,0,0,SIM_SCAN_PORT,SIM_READ_ENV
0,0,0.1979,0.1979,2,0,1,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.017,0.017,1,0,1,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.1667,0.1667,0,0,0,0,0,SIM_LIST_PROCESSES,SIM_NO_OP
2,1,0.944,0.8336,3,0,3,1,1,SIM_NO_OP,SIM_READ_FILE
0,0,0.0166,0.0166,4,1,4,0,0,SIM_SCAN_PORT,SIM_SCAN_PORT
0,0,0.2252,0.2252,1,0,1,0,1,SIM_READ_ENV,SIM_NO_OP
0,0,0.0177,0.0177,3,0,3,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
0,0,0.0887,0.0887,6,1,5,0,2,SIM_SCAN_PORT,SIM_SCAN_PORT
25,1,0.9086,0.847,3,1,3,0,1,SIM_READ_ENV,SIM_NO_OP
0,0,0.1104,0.1104,3,0,2,0,2,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0232,0.0232,2,0,1,1,1,SIM_READ_ENV,SIM_LIST_PROCESSES
0,0,0.0186,0.0186,5,1,4,0,0,SIM_NO_OP,SIM_SCAN_PORT
0,0,0.0177,0.0177,4,0,2,0,0,SIM_LIST_PROCESSES,SIM_SCAN_PORT
1,1,0.9939,0.7491,2,0,2,1,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
6,1,0.9334,0.4158,3,0,3,0,1,SIM_READ_FILE,SIM_READ_FILE
0,0,0.096,0.096,0,1,0,1,0,SIM_NO_OP,SIM_SCAN_PORT
0,0,0.1906,0.1906,5,0,5,1,2,SIM_NO_OP,SIM_LIST_PROCESSES
0,0,0.0022,0.0022,2,1,2,0,0,SIM_READ_FILE,SIM_NO_OP
0,0,0.0521,0.0521,2,1,2,0,0,SIM_COLLECT_TELEMETRY,SIM_SCAN_PORT
0,0,0.0185,0.0185,2,0,2,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.042,0.042,1,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.0247,0.0247,4,1,4,1,1,SIM_LIST_PROCESSES,SIM_LIST_PROCESSES
2,1,0.9928,0.6699,1,1,1,0,1,SIM_NO_OP,SIM_READ_FILE
0,0,0.024,0.024,0,0,0,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.1761,0.1761,3,0,3,1,1,SIM_READ_FILE,SIM_LIST_PROCESSES
0,0,0.0356,0.0356,1,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
7,1,0.9428,0.7768,3,0,2,0,0,SIM_READ_ENV,SIM_READ_FILE
6,1,0.9716,0.8047,4,1,2,0,0,SIM_LIST_PROCESSES,SIM_COLLECT_TELEMETRY
0,0,0.1893,0.1893,0,0,0,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.1335,0.1335,1,0,1,0,0,SIM_READ_ENV,SIM_COLLECT_TELEMETRY
4,1,0.996,0.6753,3,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.1239,0.1239,3,0,3,0,0,SIM_NO_OP,SIM_NO_OP
0,0,0.046,0.046,2,1,2,1,0,SIM_READ_FILE,SIM_SCAN_PORT
2,0,0.7395,0.7308,2,1,1,0,1,SIM_LIST_PROCESSES,SIM_NO_OP
7,0,0.8501,0.8226,1,0,1,0,1,SIM_READ_FILE,SIM_NO_OP
0,0,0.0086,0.0086,0,0,0,0,0,SIM_NO_OP,SIM_COLLECT_TELEMETRY
0,0,0.3162,0.3162,2,0,2,0,0,SIM_SCAN_PORT,SIM_COLLECT_TELEMETRY
0,0,0.0559,0.0559,2,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_COLLECT_TELEMETRY
0,0,0.0417,0.0417,4,0,3,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
0,0,0.1365,0.1365,2,0,2,0,0,SIM_READ_ENV,SIM_NO_OP
0,0,0.0284,0.0284,0,0,0,0,0,SIM_SCAN_PORT,SIM_NO_OP
0,0,0.0436,0.0436,1,0,0,0,0,SIM_READ_FILE,SIM_COLLECT_TELEMETRY
0,0,0.0393,0.0393,2,1,1,0,0,SIM_COLLECT_TELEMETRY,SIM_NO_OP
2,0,0.8738,0.6813,1,0,1,0,4,SIM_NO_OP,SIM_NO_OP
0,0,0.0732,0.0732,3,0,3,0,1,SIM_READ_ENV,SIM_READ_ENV
0,0,0.0384,0.0384,2,0,2,0,0,SIM_READ_FILE,SIM_NO_OP
4,1,0.9594,0.7481,6,0,5,0,1,SIM_NO_OP,SIM_READ_FILE
2,1,0.9588,0.9632,1,0,1,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.0303,0.0303,1,0,1,1,3,SIM_READ_FILE,SIM_LIST_PROCESSES
3,1,0.9494,0.3508,0,0,0,0,0,SIM_SCAN_PORT,SIM_READ_FILE
0,0,0.1124,0.1124,4,1,3,0,1,SIM_READ_FILE,SIM_NO_OP
1,1,0.985,0.8431,2,0,2,0,0,SIM_LIST_PROCESSES,SIM_READ_FILE
0,0,0.0824,0.0824,3,0,1,0,1,SIM_LIST_PROCESSES,SIM_READ_ENV
0,0,0.0898,0.0898,0,0,0,0,2,SIM_SCAN_PORT,SIM_READ_ENV
4,1,0.9343,0.7291,2,0,2,0,0,SIM_COLLECT_TELEMETRY,SIM_READ_FILE
