filename,extension,filesize_kb,file_path,date_modified,sensitive,keywords,path_dept,path_subdir
protocol_15621.pdf,.pdf,152,C:/Healthcare/Internal/,2025-08-27T15:50:42,1,[],Healthcare,Internal
report_6036.csv,.csv,251,C:/Finance/Reports/,2023-04-16T00:53:27,0,[],Finance,Reports
protocol_7067.pdf,.pdf,240,C:/Healthcare/Internal/,2025-09-17T01:18:31,1,[],Healthcare,Internal
procedure_16197.xlsx,.xlsx,1861,C:/Healthcare/Internal/,2024-06-15T14:37:56,1,[],Healthcare,Internal
schedule_16410.pdf,.pdf,2715,C:/Healthcare/StaffSchedules/,2025-11-30T10:56:46,0,[],Healthcare,StaffSchedules
policy_17049.docx,.docx,475,C:/Finance/Internal/,2024-03-18T15:37:11,1,[],Finance,Internal
ssn_report_16277.pdf,.pdf,893,C:/Finance/Reports/,2024-06-09T14:51:56,1,['ssn'],Finance,Reports
payroll_parking_1574.csv,.csv,903,C:/Healthcare/PublicInfo/,2025-01-10T06:54:58,0,['payroll'],Healthcare,PublicInfo
agreement_3308.docx,.docx,973,C:/Finance/Loans/,2022-09-25T20:38:37,1,[],Finance,Loans
payroll_6455.docx,.docx,308,C:/Finance/HR/,2024-08-19T00:50:02,1,[],Finance,HR
info_1826.pdf,.pdf,1683,C:/Healthcare/PublicInfo/,2023-11-01T23:52:16,0,[],Healthcare,PublicInfo
schedule_6339.pdf,.pdf,1524,C:/Healthcare/StaffSchedules/,2025-01-12T23:24:09,0,[],Healthcare,StaffSchedules
record_4118.xlsx,.xlsx,417,C:/Healthcare/Patients/,2024-09-20T18:27:23,1,[],Healthcare,Patients
procedure_20368.pdf,.pdf,757,C:/Healthcare/Internal/,2025-05-16T03:00:46,1,[],Healthcare,Internal
roster_21576.xlsx,.xlsx,607,C:/Healthcare/StaffSchedules/,2023-04-04T02:30:49,0,[],Healthcare,StaffSchedules
info_10779.csv,.csv,253,C:/Healthcare/PublicInfo/,2025-02-25T06:11:34,0,[],Healthcare,PublicInfo
lab_12902.pdf,.pdf,1196,C:/Healthcare/LabResults/,2023-08-19T23:07:56,1,[],Healthcare,LabResults
procedure_16382.pdf,.pdf,278,C:/Healthcare/Internal/,2024-07-02T20:35:49,1,[],Healthcare,Internal
claim_4878.csv,.csv,114,C:/Healthcare/Insurance/,2025-07-13T13:38:05,1,[],Healthcare,Insurance
loan_2775.pdf,.pdf,216,C:/Finance/Loans/,2023-10-01T01:05:08,1,[],Finance,Loans
diagnosis_record_14786.csv,.csv,130,C:/Healthcare/Patients/,2024-04-02T14:55:10,1,['diagnosis'],Healthcare,Patients
review_17201.pdf,.pdf,1782,C:/Finance/Compliance/,2023-12-12T16:26:39,1,[],Finance,Compliance
review_12474.docx,.docx,1199,C:/Finance/Compliance/,2025-11-28T00:45:46,1,[],Finance,Compliance
shift_5361.csv,.csv,109,C:/Healthcare/StaffSchedules/,2023-10-01T17:28:55,0,[],Healthcare,StaffSchedules
protocol_21935.xlsx,.xlsx,750,C:/Healthcare/Internal/,2025-12-08T14:31:28,1,[],Healthcare,Internal
patient_12753.xlsx,.xlsx,1991,C:/Healthcare/Patients/,2023-06-01T09:20:36,1,[],Healthcare,Patients
policy_0680.pdf,.pdf,524,C:/Finance/Internal/,2025-06-02T23:23:54,1,[],Finance,Internal
coverage_0338.csv,.csv,238,C:/Healthcare/Insurance/,2024-01-24T23:11:20,1,[],Healthcare,Insurance
consent_20725.pdf,.pdf,54,C:/Healthcare/Patients/,2025-02-20T10:23:48,0,[],Healthcare,Patients
review_4416.pdf,.pdf,529,C:/Finance/Compliance/,2022-09-19T03:59:32,0,[],Finance,Compliance
report_9892.pdf,.pdf,2021,C:/Finance/HR/,2024-12-20T08:07:02,0,[],Finance,HR
policy_2529.pdf,.pdf,711,C:/Finance/Compliance/,2025-12-28T21:14:14,1,[],Finance,Compliance
account_16714.csv,.csv,438,C:/Finance/Accounts/,2023-09-04T03:32:24,1,[],Finance,Accounts
visit_3077.csv,.csv,171,C:/Healthcare/Patients/,2023-12-26T11:46:41,0,[],Healthcare,Patients
customer_22943.csv,.csv,532,C:/Finance/Customers/,2022-07-19T18:35:26,1,[],Finance,Customers
minutes_2848.pdf,.pdf,292,C:/Healthcare/Meetings/,2025-02-09T14:25:10,0,[],Healthcare,Meetings
balance_8898.xlsx,.xlsx,520,C:/Finance/Accounts/,2022-07-29T20:13:42,1,[],Finance,Accounts
policy_23689.csv,.csv,373,C:/Healthcare/Insurance/,2023-09-13T21:52:17,1,[],Healthcare,Insurance
tax_info_review_7477.docx,.docx,64,C:/Finance/Compliance/,2023-01-02T08:18:59,1,['tax_info'],Finance,Compliance
confidential_transfer_5578.csv,.csv,37,C:/Finance/Transactions/,2024-03-26T09:22:16,1,['confidential'],Finance,Transactions
transfer_8966.pdf,.pdf,982,C:/Finance/Transactions/,2024-10-13T03:41:37,1,[],Finance,Transactions
lab_7976.xls,.xls,207,C:/Healthcare/LabResults/,2024-10-13T10:51:57,1,[],Healthcare,LabResults
account_16049.csv,.csv,957,C:/Finance/Accounts/,2023-09-25T06:33:14,1,[],Finance,Accounts
account_number_guideline_1665.pdf,.pdf,47,C:/Finance/Internal/,2025-03-04T19:50:26,1,['account_number'],Finance,Internal
procedure_3347.docx,.docx,36,C:/Finance/Internal/,2023-07-15T19:16:36,1,[],Finance,Internal
info_21168.txt,.txt,76,C:/Healthcare/PublicInfo/,2023-02-20T18:20:31,0,[],Healthcare,PublicInfo
agenda_3398.pdf,.pdf,1490,C:/Healthcare/Meetings/,2024-03-04T02:50:17,1,[],Healthcare,Meetings
contract_2991.docx,.docx,61,C:/Finance/Loans/,2024-04-28T18:29:07,1,[],Finance,Loans
schedule_0128.csv,.csv,95,C:/Healthcare/StaffSchedules/,2023-08-06T03:15:53,0,[],Healthcare,StaffSchedules
customer_4748.csv,.csv,121,C:/Finance/Customers/,2023-05-03T10:14:44,1,[],Finance,Customers
audit_11707.docx,.docx,19,C:/Finance/Compliance/,2022-11-19T15:17:13,1,[],Finance,Compliance
maintenance_16575.xlsx,.xlsx,1183,C:/Healthcare/Maintenance/,2025-01-16T16:01:58,1,[],Healthcare,Maintenance
info_9926.pdf,.pdf,2005,C:/Finance/Customers/,2022-03-02T10:06:21,0,[],Finance,Customers
schedule_1515.csv,.csv,202,C:/Healthcare/StaffSchedules/,2025-07-23T04:06:27,0,[],Healthcare,StaffSchedules
patient_12573.xlsx,.xlsx,649,C:/Healthcare/Patients/,2025-11-01T12:15:00,1,[],Healthcare,Patients
maintenance_17978.pdf,.pdf,1135,C:/Healthcare/Maintenance/,2024-09-21T14:04:08,0,[],Healthcare,Maintenance
summary_9280.xlsx,.xlsx,1196,C:/Finance/Reports/,2025-11-22T23:26:28,0,[],Finance,Reports
summary_20411.xlsx,.xlsx,1013,C:/Finance/Reports/,2023-09-16T02:25:25,0,[],Finance,Reports
report_12349.csv,.csv,404,C:/Finance/Reports/,2024-10-22T03:25:43,1,[],Finance,Reports
patient_17014.csv,.csv,536,C:/Healthcare/Patients/,2023-10-17T10:59:01,1,[],Healthcare,Patients
protocol_8351.docx,.docx,140,C:/Healthcare/Internal/,2024-10-09T21:47:45,1,[],Healthcare,Internal
payroll_menu_4263.pdf,.pdf,2889,C:/Healthcare/PublicInfo/,2024-02-07T23:43:25,0,['payroll'],Healthcare,PublicInfo
loan_18989.docx,.docx,1099,C:/Finance/Loans/,2025-06-05T19:27:07,1,[],Finance,Loans
ledger_13545.csv,.csv,176,C:/Finance/Accounts/,2024-08-04T20:48:46,1,[],Finance,Accounts
balance_17659.csv,.csv,280,C:/Finance/Accounts/,2024-12-31T10:37:05,1,[],Finance,Accounts
agenda_11503.docx,.docx,143,C:/Healthcare/Meetings/,2024-09-27T03:41:18,0,[],Healthcare,Meetings
protocol_12037.docx,.docx,275,C:/Finance/Internal/,2025-09-28T05:12:31,1,[],Finance,Internal
pin_loan_14516.xlsx,.xlsx,684,C:/Finance/Loans/,2022-09-07T10:38:41,1,['pin'],Finance,Loans
guideline_12074.docx,.docx,317,C:/Finance/Compliance/,2023-11-04T13:55:26,0,[],Finance,Compliance
diagnosis_invoice_12698.pdf,.pdf,892,C:/Healthcare/Insurance/,2025-11-29T05:26:19,1,['diagnosis'],Healthcare,Insurance
audit_15417.xlsx,.xlsx,1720,C:/Finance/Compliance/,2024-07-07T09:02:28,1,[],Finance,Compliance
ssn_info_11172.pdf,.pdf,116,C:/Healthcare/PublicInfo/,2024-11-20T23:07:17,0,['ssn'],Healthcare,PublicInfo
protocol_7375.docx,.docx,588,C:/Finance/Internal/,2024-09-09T00:36:16,1,[],Finance,Internal
confidential_transaction_7789.xlsx,.xlsx,2148,C:/Finance/Transactions/,2023-02-20T20:09:43,1,['confidential'],Finance,Transactions
roster_24405.pdf,.pdf,257,C:/Finance/HR/,2024-01-16T18:34:53,1,[],Finance,HR
parking_18176.pdf,.pdf,78,C:/Healthcare/PublicInfo/,2025-07-25T03:02:52,0,[],Healthcare,PublicInfo
record_7270.pdf,.pdf,3062,C:/Healthcare/Patients/,2023-03-20T03:46:59,1,[],Healthcare,Patients
analysis_0957.pdf,.pdf,1301,C:/Finance/Reports/,2024-11-11T00:18:45,1,[],Finance,Reports
roster_12850.csv,.csv,651,C:/Healthcare/StaffSchedules/,2023-01-05T10:53:32,0,[],Healthcare,StaffSchedules
procedure_0467.docx,.docx,421,C:/Healthcare/Internal/,2023-06-01T08:42:55,1,[],Healthcare,Internal
agenda_13702.pdf,.pdf,851,C:/Healthcare/Meetings/,2024-10-21T04:15:25,0,[],Healthcare,Meetings
statement_14716.xlsx,.xlsx,1897,C:/Finance/Transactions/,2024-08-05T20:08:01,0,[],Finance,Transactions
confidential_balance_15899.pdf,.pdf,359,C:/Finance/Accounts/,2024-08-05T04:23:02,1,['confidential'],Finance,Accounts
diagnosis_18399.pdf,.pdf,323,C:/Healthcare/Patients/,2025-12-08T20:30:43,1,[],Healthcare,Patients
maintenance_2411.pdf,.pdf,1747,C:/Healthcare/Maintenance/,2023-09-02T22:17:09,1,[],Healthcare,Maintenance
audit_16081.xlsx,.xlsx,1505,C:/Finance/Compliance/,2022-11-19T00:11:52,1,[],Finance,Compliance
transaction_7362.pdf,.pdf,2294,C:/Finance/Transactions/,2025-07-18T13:15:05,0,[],Finance,Transactions
visit_15352.docx,.docx,356,C:/Healthcare/Patients/,2024-03-19T13:45:58,0,[],Healthcare,Patients
shift_14493.xlsx,.xlsx,545,C:/Healthcare/StaffSchedules/,2025-11-26T20:18:49,0,[],Healthcare,StaffSchedules
info_21959.txt,.txt,159,C:/Finance/PublicInfo/,2022-02-21T20:07:09,0,[],Finance,PublicInfo
minutes_5896.txt,.txt,35,C:/Healthcare/Meetings/,2025-11-17T07:38:31,0,[],Healthcare,Meetings
prescription_protocol_12550.pdf,.pdf,1968,C:/Healthcare/Internal/,2024-08-21T13:53:53,1,['prescription'],Healthcare,Internal
analysis_23450.csv,.csv,461,C:/Healthcare/LabResults/,2023-09-23T07:47:54,1,[],Healthcare,LabResults
info_18424.pdf,.pdf,669,C:/Healthcare/PublicInfo/,2025-01-04T14:13:05,0,[],Healthcare,PublicInfo
policy_1296.pdf,.pdf,1481,C:/Healthcare/Insurance/,2025-01-23T08:26:17,1,[],Healthcare,Insurance
protocol_19466.docx,.docx,402,C:/Finance/Internal/,2024-03-26T14:24:34,1,[],Finance,Internal
schedule_0613.pdf,.pdf,125,C:/Healthcare/StaffSchedules/,2025-03-25T14:25:42,0,[],Healthcare,StaffSchedules
policy_4135.docx,.docx,148,C:/Finance/Internal/,2024-07-11T13:34:20,1,[],Finance,Internal
menu_12647.csv,.csv,312,C:/Healthcare/PublicInfo/,2023-05-29T01:53:45,0,[],Healthcare,PublicInfo
shift_24279.xlsx,.xlsx,690,C:/Healthcare/StaffSchedules/,2025-09-15T05:12:13,0,[],Healthcare,StaffSchedules
announcement_5323.pdf,.pdf,332,C:/Finance/PublicInfo/,2025-08-09T08:01:46,0,[],Finance,PublicInfo
reimbursement_8176.csv,.csv,77,C:/Healthcare/Insurance/,2023-01-26T09:45:27,1,[],Healthcare,Insurance
patient_maintenance_0552.xlsx,.xlsx,1101,C:/Healthcare/Maintenance/,2025-04-21T03:36:43,1,['patient'],Healthcare,Maintenance
credentials_shift_11612.xlsx,.xlsx,475,C:/Healthcare/StaffSchedules/,2023-12-08T07:35:29,0,['credentials'],Healthcare,StaffSchedules
review_0346.docx,.docx,854,C:/Finance/Compliance/,2024-05-09T16:07:18,1,[],Finance,Compliance
transfer_18468.xlsx,.xlsx,1475,C:/Finance/Transactions/,2025-03-14T04:18:16,0,[],Finance,Transactions
loan_14407.pdf,.pdf,742,C:/Finance/Loans/,2022-10-11T10:02:38,1,[],Finance,Loans
ssn_invoice_24666.docx,.docx,178,C:/Healthcare/Insurance/,2023-06-18T04:53:55,1,['ssn'],Healthcare,Insurance
procedure_23133.pdf,.pdf,964,C:/Healthcare/Internal/,2025-08-13T15:56:54,1,[],Healthcare,Internal
log_8088.xlsx,.xlsx,1452,C:/Healthcare/Maintenance/,2025-07-28T22:20:44,0,[],Healthcare,Maintenance
info_4175.pdf,.pdf,795,C:/Finance/Customers/,2022-12-10T20:48:30,1,[],Finance,Customers
protocol_2028.xlsx,.xlsx,199,C:/Healthcare/Internal/,2023-03-01T07:27:02,1,[],Healthcare,Internal
audit_10300.xlsx,.xlsx,653,C:/Finance/Accounts/,2024-06-28T07:38:14,1,[],Finance,Accounts
patient_5080.docx,.docx,1005,C:/Healthcare/Patients/,2023-04-20T17:34:56,1,[],Healthcare,Patients
agenda_5318.txt,.txt,26,C:/Healthcare/Meetings/,2024-10-14T15:58:07,0,[],Healthcare,Meetings
policy_10266.docx,.docx,91,C:/Finance/Internal/,2023-09-15T10:34:12,1,[],Finance,Internal
audit_0741.xlsx,.xlsx,1201,C:/Finance/Accounts/,2022-10-06T16:59:45,1,[],Finance,Accounts
audit_7045.csv,.csv,734,C:/Finance/Accounts/,2023-08-30T02:34:38,1,[],Finance,Accounts
policy_24100.xlsx,.xlsx,303,C:/Finance/Internal/,2024-12-03T10:03:37,1,[],Finance,Internal
schedule_2077.pdf,.pdf,165,C:/Finance/PublicInfo/,2023-01-30T09:56:17,0,[],Finance,PublicInfo
coverage_11372.docx,.docx,879,C:/Healthcare/Insurance/,2025-03-05T00:51:55,1,[],Healthcare,Insurance
diagnosis_procedure_0627.xlsx,.xlsx,988,C:/Healthcare/Internal/,2023-02-03T09:08:52,1,['diagnosis'],Healthcare,Internal
passwords_protocol_0280.pdf,.pdf,1567,C:/Healthcare/Internal/,2025-04-12T05:45:50,1,['passwords'],Healthcare,Internal
customer_procedure_6229.xlsx,.xlsx,687,C:/Finance/Internal/,2025-06-01T20:28:26,1,['customer'],Finance,Internal
salary_protocol_14897.pdf,.pdf,405,C:/Finance/Internal/,2023-04-03T05:54:18,1,['salary'],Finance,Internal
record_0134.pdf,.pdf,1288,C:/Healthcare/Patients/,2025-05-10T22:21:50,1,[],Healthcare,Patients
info_8763.pdf,.pdf,96,C:/Healthcare/PublicInfo/,2024-07-25T16:28:46,0,[],Healthcare,PublicInfo
roster_1040.xlsx,.xlsx,1091,C:/Healthcare/StaffSchedules/,2023-05-02T10:11:03,0,[],Healthcare,StaffSchedules
meeting_21525.docx,.docx,41,C:/Healthcare/Meetings/,2025-05-06T07:28:39,0,[],Healthcare,Meetings
policy_19120.xlsx,.xlsx,953,C:/Finance/Internal/,2025-05-28T01:28:02,1,[],Finance,Internal
ledger_5133.xlsx,.xlsx,2181,C:/Finance/Accounts/,2023-02-13T19:36:05,1,[],Finance,Accounts
profile_24565.csv,.csv,138,C:/Finance/Customers/,2024-10-16T07:24:45,0,[],Finance,Customers
minutes_22389.docx,.docx,627,C:/Healthcare/Meetings/,2023-08-06T05:33:37,0,[],Healthcare,Meetings
log_21078.pdf,.pdf,715,C:/Healthcare/Maintenance/,2023-01-23T11:06:54,0,[],Healthcare,Maintenance
guideline_16117.xlsx,.xlsx,623,C:/Healthcare/Internal/,2024-03-06T03:16:30,1,[],Healthcare,Internal
shift_17892.xlsx,.xlsx,1553,C:/Healthcare/StaffSchedules/,2024-02-20T18:32:08,0,[],Healthcare,StaffSchedules
contract_4669.pdf,.pdf,126,C:/Finance/Customers/,2025-08-01T08:05:24,1,[],Finance,Customers
patient_guideline_17128.pdf,.pdf,558,C:/Healthcare/Internal/,2025-02-27T04:22:53,1,['patient'],Healthcare,Internal
procedure_22454.xlsx,.xlsx,1443,C:/Healthcare/Internal/,2024-04-06T18:50:56,1,[],Healthcare,Internal
menu_20860.csv,.csv,326,C:/Healthcare/PublicInfo/,2024-10-07T03:08:28,0,[],Healthcare,PublicInfo
audit_8083.xlsx,.xlsx,485,C:/Finance/Compliance/,2024-02-23T19:46:49,0,[],Finance,Compliance
statement_15006.xlsx,.xlsx,610,C:/Finance/Transactions/,2025-08-05T08:27:43,1,[],Finance,Transactions
repayment_17392.pdf,.pdf,1258,C:/Finance/Loans/,2025-06-12T09:35:53,1,[],Finance,Loans
audit_3309.xlsx,.xlsx,584,C:/Finance/Compliance/,2023-01-23T09:07:07,0,[],Finance,Compliance
schedule_18314.pdf,.pdf,159,C:/Healthcare/StaffSchedules/,2023-04-26T17:59:11,0,[],Healthcare,StaffSchedules
account_number_analysis_11469.csv,.csv,230,C:/Finance/Reports/,2022-01-30T08:48:34,1,['account_number'],Finance,Reports
maintenance_9152.pdf,.pdf,1185,C:/Healthcare/Maintenance/,2025-02-27T18:08:24,1,[],Healthcare,Maintenance
protocol_15497.xlsx,.xlsx,763,C:/Finance/Internal/,2025-07-11T16:10:18,1,[],Finance,Internal
salary_contract_0906.pdf,.pdf,461,C:/Finance/Loans/,2024-05-15T00:08:46,1,['salary'],Finance,Loans
maintenance_5879.xlsx,.xlsx,1232,C:/Healthcare/Maintenance/,2023-02-19T01:44:36,0,[],Healthcare,Maintenance
confidential_protocol_19702.pdf,.pdf,303,C:/Healthcare/Internal/,2024-03-19T12:30:24,1,['confidential'],Healthcare,Internal
roster_4583.csv,.csv,74,C:/Healthcare/StaffSchedules/,2025-02-21T04:09:34,0,[],Healthcare,StaffSchedules
confidential_salary_11902.pdf,.pdf,1698,C:/Finance/HR/,2025-05-10T00:03:14,1,['confidential'],Finance,HR
passwords_transfer_10002.csv,.csv,584,C:/Finance/Transactions/,2023-10-12T19:40:49,1,['passwords'],Finance,Transactions
protocol_10578.pdf,.pdf,633,C:/Healthcare/Internal/,2024-10-16T10:39:13,1,[],Healthcare,Internal
menu_2980.pdf,.pdf,769,C:/Healthcare/PublicInfo/,2025-03-11T10:37:21,0,[],Healthcare,PublicInfo
maintenance_18436.pdf,.pdf,1667,C:/Healthcare/Maintenance/,2025-12-29T09:54:25,1,[],Healthcare,Maintenance
notice_8444.pdf,.pdf,1767,C:/Finance/PublicInfo/,2025-07-02T21:35:04,0,[],Finance,PublicInfo
profile_13348.csv,.csv,105,C:/Finance/Customers/,2023-07-05T21:10:55,0,[],Finance,Customers
procedure_19431.xlsx,.xlsx,1795,C:/Finance/Internal/,2024-11-06T01:39:54,1,[],Finance,Internal
specimen_23030.xls,.xls,970,C:/Healthcare/LabResults/,2024-04-08T12:52:41,1,[],Healthcare,LabResults
patient_coverage_24913.pdf,.pdf,1737,C:/Healthcare/Insurance/,2025-11-01T19:26:34,1,['patient'],Healthcare,Insurance
workorder_16442.xlsx,.xlsx,387,C:/Healthcare/Maintenance/,2024-03-18T21:43:24,0,[],Healthcare,Maintenance
policy_14181.xlsx,.xlsx,564,C:/Finance/Compliance/,2024-08-25T21:30:16,0,[],Finance,Compliance
log_17911.txt,.txt,121,C:/Healthcare/Maintenance/,2024-01-01T06:47:55,0,[],Healthcare,Maintenance
customer_23338.csv,.csv,200,C:/Finance/Customers/,2024-05-13T16:13:56,0,[],Finance,Customers
agenda_3943.docx,.docx,778,C:/Healthcare/Meetings/,2023-05-08T06:08:45,0,[],Healthcare,Meetings
test_0035.pdf,.pdf,56,C:/Healthcare/LabResults/,2025-10-12T22:00:15,1,[],Healthcare,LabResults
results_10969.xlsx,.xlsx,1276,C:/Healthcare/LabResults/,2024-09-20T17:03:56,1,[],Healthcare,LabResults
reimbursement_18956.pdf,.pdf,2504,C:/Healthcare/Insurance/,2024-10-28T11:53:41,1,[],Healthcare,Insurance
protocol_15713.docx,.docx,700,C:/Finance/Internal/,2025-08-07T17:30:50,1,[],Finance,Internal
policy_0065.csv,.csv,499,C:/Healthcare/Insurance/,2025-10-26T22:25:21,1,[],Healthcare,Insurance
roster_2738.pdf,.pdf,198,C:/Healthcare/StaffSchedules/,2025-09-20T18:59:58,1,[],Healthcare,StaffSchedules
transfer_4605.xlsx,.xlsx,1569,C:/Finance/Transactions/,2023-07-30T13:05:08,0,[],Finance,Transactions
account_number_report_11382.csv,.csv,575,C:/Finance/Reports/,2024-03-02T19:42:51,1,['account_number'],Finance,Reports
bank_statement_salary_2771.xlsx,.xlsx,712,C:/Finance/HR/,2023-07-28T21:40:20,1,['bank_statement'],Finance,HR
summary_10227.xlsx,.xlsx,1463,C:/Finance/Reports/,2023-07-06T06:55:22,0,[],Finance,Reports
invoice_16066.csv,.csv,59,C:/Healthcare/Insurance/,2023-01-29T16:25:26,1,[],Healthcare,Insurance
analysis_11022.csv,.csv,395,C:/Healthcare/LabResults/,2025-05-02T10:00:40,1,[],Healthcare,LabResults
profile_10418.pdf,.pdf,820,C:/Finance/Customers/,2022-05-09T13:53:33,0,[],Finance,Customers
payroll_21432.docx,.docx,582,C:/Finance/HR/,2024-07-20T10:37:42,1,[],Finance,HR
audit_20936.xlsx,.xlsx,152,C:/Finance/Accounts/,2022-10-14T11:53:16,1,[],Finance,Accounts
guideline_13333.docx,.docx,723,C:/Healthcare/Internal/,2025-10-17T20:38:07,1,[],Healthcare,Internal
repayment_7796.xls,.xls,1000,C:/Finance/Loans/,2022-10-23T00:13:27,1,[],Finance,Loans
record_5499.csv,.csv,226,C:/Healthcare/Patients/,2025-08-28T06:00:45,0,[],Healthcare,Patients
salary_agreement_16724.docx,.docx,114,C:/Finance/Loans/,2024-08-12T07:35:05,1,['salary'],Finance,Loans
schedule_1656.csv,.csv,87,C:/Finance/PublicInfo/,2024-11-26T19:39:19,0,[],Finance,PublicInfo
roster_12240.pdf,.pdf,554,C:/Finance/HR/,2022-12-21T14:24:45,0,[],Finance,HR
record_19963.pdf,.pdf,194,C:/Healthcare/Patients/,2023-02-28T17:50:36,1,[],Healthcare,Patients
lab_8229.pdf,.pdf,792,C:/Healthcare/LabResults/,2024-01-04T09:37:44,1,[],Healthcare,LabResults
agreement_11353.pdf,.pdf,543,C:/Finance/Loans/,2024-02-28T20:34:24,1,[],Finance,Loans
diagnosis_guideline_16142.xlsx,.xlsx,770,C:/Healthcare/Internal/,2023-04-03T23:15:51,1,['diagnosis'],Healthcare,Internal
consent_6652.xlsx,.xlsx,1458,C:/Healthcare/Patients/,2023-11-05T06:15:10,0,[],Healthcare,Patients
procedure_13415.pdf,.pdf,196,C:/Finance/Internal/,2023-04-24T11:31:23,1,[],Finance,Internal
statement_11311.xlsx,.xlsx,1078,C:/Finance/Transactions/,2023-03-09T17:56:05,0,[],Finance,Transactions
credentials_procedure_17639.docx,.docx,791,C:/Healthcare/Internal/,2025-04-12T14:27:48,1,['credentials'],Healthcare,Internal
contract_22370.xls,.xls,687,C:/Finance/Loans/,2025-08-14T08:49:30,1,[],Finance,Loans
schedule_15318.csv,.csv,837,C:/Healthcare/StaffSchedules/,2024-08-05T11:13:43,0,[],Healthcare,StaffSchedules
info_1705.docx,.docx,371,C:/Finance/Customers/,2024-05-28T04:56:37,1,[],Finance,Customers
confidential_results_1894.pdf,.pdf,1461,C:/Healthcare/LabResults/,2023-04-23T03:46:59,1,['confidential'],Healthcare,LabResults
profile_6730.csv,.csv,250,C:/Finance/Customers/,2024-12-01T17:33:05,0,[],Finance,Customers
claim_4289.pdf,.pdf,946,C:/Healthcare/Insurance/,2024-03-10T04:05:33,1,[],Healthcare,Insurance
account_number_balance_1678.csv,.csv,531,C:/Finance/Accounts/,2023-06-09T07:34:36,1,['account_number'],Finance,Accounts
guideline_11249.pdf,.pdf,1558,C:/Finance/Internal/,2025-04-11T06:59:30,1,[],Finance,Internal
credit_report_salary_5462.pdf,.pdf,642,C:/Finance/HR/,2022-06-23T21:36:24,1,['credit_report'],Finance,HR
credentials_roster_20862.pdf,.pdf,1502,C:/Healthcare/StaffSchedules/,2023-01-30T12:01:18,1,['credentials'],Healthcare,StaffSchedules
agenda_3973.docx,.docx,554,C:/Healthcare/Meetings/,2023-05-29T16:55:55,0,[],Healthcare,Meetings
ssn_roster_17648.pdf,.pdf,309,C:/Healthcare/StaffSchedules/,2025-03-27T05:48:18,1,['ssn'],Healthcare,StaffSchedules
guideline_7541.docx,.docx,610,C:/Healthcare/Internal/,2024-05-13T22:04:33,1,[],Healthcare,Internal
salary_0234.pdf,.pdf,228,C:/Finance/HR/,2023-04-08T07:52:30,1,[],Finance,HR
transfer_8057.csv,.csv,743,C:/Finance/Transactions/,2024-07-22T04:00:42,0,[],Finance,Transactions
audit_8333.xlsx,.xlsx,1207,C:/Finance/Accounts/,2022-09-24T20:17:32,1,[],Finance,Accounts
roster_7307.xlsx,.xlsx,1265,C:/Finance/HR/,2023-06-15T16:56:45,0,[],Finance,HR
results_15498.csv,.csv,54,C:/Healthcare/LabResults/,2024-08-27T13:30:56,1,[],Healthcare,LabResults
repayment_13406.xlsx,.xlsx,323,C:/Finance/Loans/,2022-03-17T10:10:48,1,[],Finance,Loans
schedule_18752.csv,.csv,343,C:/Finance/PublicInfo/,2023-03-30T19:09:21,0,[],Finance,PublicInfo
procedure_15703.docx,.docx,39,C:/Healthcare/Internal/,2025-09-19T15:41:28,1,[],Healthcare,Internal
minutes_13274.txt,.txt,87,C:/Healthcare/Meetings/,2025-01-02T13:46:35,0,[],Healthcare,Meetings
policy_3399.docx,.docx,482,C:/Healthcare/Insurance/,2024-11-14T11:26:57,1,[],Healthcare,Insurance
specimen_7927.xls,.xls,785,C:/Healthcare/LabResults/,2024-07-12T05:05:21,1,[],Healthcare,LabResults
procedure_24609.xlsx,.xlsx,2047,C:/Healthcare/Internal/,2025-09-18T11:01:01,1,[],Healthcare,Internal
info_16903.txt,.txt,51,C:/Healthcare/PublicInfo/,2025-12-27T13:26:15,0,[],Healthcare,PublicInfo
schedule_21247.csv,.csv,50,C:/Healthcare/StaffSchedules/,2025-08-16T17:44:16,0,[],Healthcare,StaffSchedules
audit_2054.docx,.docx,183,C:/Finance/Compliance/,2024-04-17T04:12:13,0,[],Finance,Compliance
consent_info_9336.csv,.csv,492,C:/Healthcare/PublicInfo/,2024-06-08T07:26:21,0,['consent'],Healthcare,PublicInfo
analysis_20974.csv,.csv,294,C:/Healthcare/LabResults/,2024-08-08T12:08:00,1,[],Healthcare,LabResults
analysis_21279.pdf,.pdf,918,C:/Finance/Reports/,2022-11-12T22:44:38,1,[],Finance,Reports
balance_24168.xlsx,.xlsx,1013,C:/Finance/Accounts/,2023-09-01T05:28:04,1,[],Finance,Accounts
invoice_19531.docx,.docx,164,C:/Healthcare/Insurance/,2023-10-07T13:51:18,1,[],Healthcare,Insurance
maintenance_3833.txt,.txt,107,C:/Healthcare/Maintenance/,2024-08-09T03:40:12,0,[],Healthcare,Maintenance
test_1780.xlsx,.xlsx,196,C:/Healthcare/LabResults/,2024-05-18T13:43:22,1,[],Healthcare,LabResults
agenda_11892.txt,.txt,39,C:/Healthcare/Meetings/,2025-09-02T14:58:07,0,[],Healthcare,Meetings
maintenance_21318.txt,.txt,16,C:/Healthcare/Maintenance/,2024-10-08T04:18:22,0,[],Healthcare,Maintenance
